"포인트 wkt","시설물 id","시군구 코드","시군구명","읍면동 코드","읍면동명","시설코드","안심귀갓길 아이디","안심귀갓길 명","설치대수","비고","관리기관","전화번호","조성년월","시설물 최종점검일(사용안함)","세부위치설명","데이터 기준일자","이미지명"
"POINT(127.0011349 37.5877205)","1111016900_01_P15","1111000000","서울특별시 종로구","1111016900","혜화동","305","1111016900_01","혜화안심01","1","","","","","","메일유업","20221117","1111016900_01_P15_305.jpeg"
"POINT(127.0012340 37.5879685)","1111016900_01_P16","1111000000","서울특별시 종로구","1111016900","혜화동","305","1111016900_01","혜화안심01","1","","","","","","소원책담","20221117","1111016900_01_P16_305.jpeg"
"POINT(127.0012573 37.5880636)","1111016900_01_P17","1111000000","서울특별시 종로구","1111016900","혜화동","301","1111016900_01","혜화안심01","1","","종로CCTV통합안전센터","02-2148-4301","","","24번지건물","20221117","1111016900_01_P17_301.jpeg"
"POINT(127.0012631 37.5880751)","1111016900_01_P18","1111000000","서울특별시 종로구","1111016900","혜화동","307","1111016900_01","혜화안심01","1","","혜화파출소","02-762-0811","","","24번지건물","20221117","1111016900_01_P18_307.jpeg"
"POINT(127.0012631 37.5880751)","1111016900_01_P19","1111000000","서울특별시 종로구","1111016900","혜화동","305","1111016900_01","혜화안심01","1","","","","","","24번지건물","20221117","1111016900_01_P19_305.jpeg"
"POINT(127.0012573 37.5880636)","1111016900_01_P20","1111000000","서울특별시 종로구","1111016900","혜화동","302","1111016900_01","혜화안심01","1","방범용 CCTV","종로CCTV통합안전센터","02-2148-4301","","","24번지건물","20221117","1111016900_01_P20_302.jpeg"
"POINT(127.0012631 37.5881377)","1111016900_01_P21","1111000000","서울특별시 종로구","1111016900","혜화동","304","1111016900_01","혜화안심01","1","","","","","","24번지건물","20221117","1111016900_01_P21_304.jpeg"
"POINT(127.0013330 37.5883719)","1111016900_01_P22","1111000000","서울특별시 종로구","1111016900","혜화동","305","1111016900_01","혜화안심01","1","","","","","","혜화훼미리아파트","20221117","1111016900_01_P22_305.jpeg"
"POINT(127.0013738 37.5885666)","1111016900_01_P23","1111000000","서울특별시 종로구","1111016900","혜화동","305","1111016900_01","혜화안심01","1","","","","","","혜화쉐르빌2차","20221117","1111016900_01_P23_305.jpeg"
"POINT(127.0013884 37.5887636)","1111016900_01_P24","1111000000","서울특별시 종로구","1111016900","혜화동","305","1111016900_01","혜화안심01","1","","","","","","혜화쉐르빌2차","20221117","1111016900_01_P24_305.jpeg"
"POINT(127.0014262 37.5888470)","1111016900_01_P25","1111000000","서울특별시 종로구","1111016900","혜화동","304","1111016900_01","혜화안심01","1","","","","","","혜화쉐르빌2차","20221117","1111016900_01_P25_304.jpeg"
"POINT(127.0014583 37.5888772)","1111016900_01_P26","1111000000","서울특별시 종로구","1111016900","혜화동","307","1111016900_01","혜화안심01","1","","혜화파출소","02-762-0811","","","혜화쉐르빌2차","20221117","1111016900_01_P26_307.jpeg"
"POINT(127.0014583 37.5888772)","1111016900_01_P27","1111000000","서울특별시 종로구","1111016900","혜화동","305","1111016900_01","혜화안심01","1","","","","","","혜화쉐르빌2차","20221117","1111016900_01_P27_305.jpeg"
"POINT(127.0014728 37.5891090)","1111016900_01_P28","1111000000","서울특별시 종로구","1111016900","혜화동","304","1111016900_01","혜화안심01","1","노드 바깥 시설물","","","","","혜화쉐르빌2차","20221117","1111016900_01_P28_304.jpeg"
"POINT(127.0014962 37.5891414)","1111016900_01_P29","1111000000","서울특별시 종로구","1111016900","혜화동","307","1111016900_01","혜화안심01","1","노드 바깥 시설물","혜화파출소","02-762-0811","","","혜화쉐르빌2차","20221117","1111016900_01_P29_307.jpeg"
"POINT(127.0014962 37.5891414)","1111016900_01_P30","1111000000","서울특별시 종로구","1111016900","혜화동","305","1111016900_01","혜화안심01","1","노드 바깥 시설물","","","","","혜화쉐르빌2차","20221117","1111016900_01_P30_305.jpeg"
"POINT(126.997027899276 37.5843123103609)","1111017300_03_P01","1111000000","서울특별시 종로구","1111017300","명륜3가","307","1111017300_03","혜화안심03","1","","명륜파출소","02-762-1120","","","","20221121","1111017300_03_P01_307.jpeg"
"POINT(126.997027899276 37.5843123103609)","1111017300_03_P02","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P02_305.jpeg"
"POINT(126.997002016287 37.5843512146221)","1111017300_03_P03","1111000000","서울특별시 종로구","1111017300","명륜3가","304","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P03_304.jpeg"
"POINT(126.996984760629 37.5843855419961)","1111017300_03_P04","1111000000","서울특별시 종로구","1111017300","명륜3가","301","1111017300_03","혜화안심03","1","","종로CCTV통합안전센터","02-2148-4301","","","","20221121","1111017300_03_P04_301.jpeg"
"POINT(126.996984760629 37.5843855419961)","1111017300_03_P05","1111000000","서울특별시 종로구","1111017300","명륜3가","302","1111017300_03","혜화안심03","2","","종로CCTV통합안전센터","02-2148-4301","","","","20221121","1111017300_03_P05_302.jpeg"
"POINT(126.996438368977 37.5845045299576)","1111017300_03_P06","1111000000","서울특별시 종로구","1111017300","명륜3가","304","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P06_304.jpeg"
"POINT(126.996452745732 37.5845434352767)","1111017300_03_P07","1111000000","서울특별시 종로구","1111017300","명륜3가","307","1111017300_03","혜화안심03","1","","명륜파출소","02-762-1120","","","","20221121","1111017300_03_P07_307.jpeg"
"POINT(126.995903477733 37.5846372469232)","1111017300_03_P08","1111000000","서울특별시 종로구","1111017300","명륜3가","302","1111017300_03","혜화안심03","3","방범용 CCTV","종로CCTV통합안전센터","02-2148-4301","","","","20221121","1111017300_03_P08_302.jpeg"
"POINT(126.995903477733 37.5846372469232)","1111017300_03_P09","1111000000","서울특별시 종로구","1111017300","명륜3가","301","1111017300_03","혜화안심03","1","","종로CCTV통합안전센터","02-2148-4301","","","","20221121","1111017300_03_P09_301.jpeg"
"POINT(126.995742434245 37.5846875887231)","1111017300_03_P10","1111000000","서울특별시 종로구","1111017300","명륜3가","304","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P10_304.jpeg"
"POINT(126.995627404884 37.5846921615635)","1111017300_03_P11","1111000000","서울특별시 종로구","1111017300","명륜3가","307","1111017300_03","혜화안심03","1","","명륜파출소","02-762-1120","","","","20221121","1111017300_03_P11_307.jpeg"
"POINT(126.995627404884 37.5846921615635)","1111017300_03_P12","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P12_305.jpeg"
"POINT(126.995636026055 37.584795145401)","1111017300_03_P13","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P13_305.jpeg"
"POINT(126.995334068968 37.5848798091876)","1111017300_03_P14","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P14_305.jpeg"
"POINT(126.995256418758 37.5849644814275)","1111017300_03_P15","1111000000","서울특별시 종로구","1111017300","명륜3가","304","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P15_304.jpeg"
"POINT(126.995290927613 37.5849644828093)","1111017300_03_P16","1111000000","서울특별시 종로구","1111017300","명륜3가","307","1111017300_03","혜화안심03","1","","명륜파출소","02-762-1120","","","","20221121","1111017300_03_P16_307.jpeg"
"POINT(126.995290927613 37.5849644828093)","1111017300_03_P17","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P17_305.jpeg"
"POINT(126.995152878836 37.585170444247)","1111017300_03_P18","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P18_305.jpeg"
"POINT(126.9950062 37.5854047)","1111017300_03_P19","1111000000","서울특별시 종로구","1111017300","명륜3가","304","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P19_304.jpeg"
"POINT(126.995003316953 37.5855160048932)","1111017300_03_P20","1111000000","서울특별시 종로구","1111017300","명륜3가","307","1111017300_03","혜화안심03","1","","명륜파출소","02-762-1120","","","","20221121","1111017300_03_P20_307.jpeg"
"POINT(126.995003316953 37.5855160048932)","1111017300_03_P21","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P21_305.jpeg"
"POINT(126.994735847498 37.5858546945637)","1111017300_03_P22","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","2","","","","","","","20221121","1111017300_03_P22_305.jpeg"
"POINT(126.994606430318 37.5859576722194)","1111017300_03_P23","1111000000","서울특별시 종로구","1111017300","명륜3가","304","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P23_304.jpeg"
"POINT(126.994600671989 37.586051501364)","1111017300_03_P24","1111000000","서울특별시 종로구","1111017300","명륜3가","307","1111017300_03","혜화안심03","1","","명륜파출소","02-762-1120","","","","20221121","1111017300_03_P24_307.jpeg"
"POINT(126.994600671989 37.586051501364)","1111017300_03_P25","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P25_305.jpeg"
"POINT(126.99442235725 37.5862711911927)","1111017300_03_P26","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P26_305.jpeg"
"POINT(126.994163512009 37.5865824176669)","1111017300_03_P27","1111000000","서울특별시 종로구","1111017300","명륜3가","304","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P27_304.jpeg"
"POINT(126.994163507541 37.5866396307144)","1111017300_03_P28","1111000000","서울특별시 종로구","1111017300","명륜3가","302","1111017300_03","혜화안심03","2","방범용 CCTV","종로CCTV통합안전센터","02-2148-4301","","","","20221121","1111017300_03_P28_302.jpeg"
"POINT(126.994163507541 37.5866396307144)","1111017300_03_P29","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P29_305.jpeg"
"POINT(126.994163507541 37.5866396307144)","1111017300_03_P30","1111000000","서울특별시 종로구","1111017300","명륜3가","301","1111017300_03","혜화안심03","1","","종로CCTV통합안전센터","02-2148-4301","","","","20221121","1111017300_03_P30_301.jpeg"
"POINT(126.994163507541 37.5866396307144)","1111017300_03_P31","1111000000","서울특별시 종로구","1111017300","명륜3가","307","1111017300_03","혜화안심03","1","","명륜파출소","02-762-1120","","","","20221121","1111017300_03_P31_307.jpeg"
"POINT(126.993999566965 37.586886782854)","1111017300_03_P32","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P32_305.jpeg"
"POINT(126.993873023737 37.5869783172247)","1111017300_03_P33","1111000000","서울특별시 종로구","1111017300","명륜3가","304","1111017300_03","혜화안심03","1","","","","","","","20221121","1111017300_03_P33_304.jpeg"
"POINT (126.996634477042 37.5878239833691)","1111017300_07_P01","1111000000","서울특별시 종로구","1111017300","명륜3가","301","1111017300_07","혜화안심07","1","","종로CCTV통합안전센터","02-2148-4301","2015","","GS25 명륜성대점 옆","20221111","1111017300_07_P01_301.jpeg"
"POINT (126.996634477042 37.5878239833691)","1111017300_07_P02","1111000000","서울특별시 종로구","1111017300","명륜3가","302","1111017300_07","혜화안심07","4","방범용 CCTV","종로 CCTV통합안전센터","02-2148-4301","2015","","GS25 명륜성대점 옆","20221111","1111017300_07_P02_302.jpeg"
"POINT (126.996724351554 37.5877267237355)","1111017300_07_P03","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_07","혜화안심07","1","","","","2015","","명륜시장약국 앞","20221111","1111017300_07_P03_305.jpeg"
"POINT (126.996533821965 37.5878325624117)","1111017300_07_P04","1111000000","서울특별시 종로구","1111017300","명륜3가","304","1111017300_07","혜화안심07","1","","","","2015","","GS25 명륜성대점 옆","20221111","1111017300_07_P04_304.jpeg"
"POINT (126.996257016123 37.5879412587258)","1111017300_07_P05","1111000000","서울특별시 종로구","1111017300","명륜3가","305","1111017300_07","혜화안심07","1","","","","2015","","힐탑부동산 앞","20221111","1111017300_07_P05_305.jpeg"
"POINT (126.995883145531 37.5881186066834)","1111017300_07_P06","1111000000","서울특별시 종로구","1111017300","명륜3가","307","1111017300_07","혜화안심07","1","","","","2015","","밴프 옆","20221111","1111017300_07_P06_307.jpeg"
